,code,begin,end,status,begin_price,end_price,days,p_change
9410,002809,2017-11-30,2017-12-05,down,32.48,28.01,5,-13.762
9411,002809,2017-12-05,2017-12-06,up,28.01,29.48,1,5.248
9565,002810,2016-08-26,2016-11-10,up,11.834,67.979,76,474.438
9566,002810,2016-11-10,2017-12-06,down,67.979,20.9,391,-69.255
6823,002811,2016-09-08,2016-11-11,up,18.322,56.961,64,210.889
6824,002811,2016-11-11,2017-12-06,down,56.961,19.25,390,-66.205
12016,002812,2016-09-14,2017-11-06,up,27.832,143.05,418,413.977
12017,002812,2017-11-06,2017-12-06,down,143.05,90.0,30,-37.085
11899,002813,2016-10-12,2016-11-11,up,8.883,79.033,30,789.711
11900,002813,2016-11-11,2017-06-02,down,79.033,27.949,203,-64.636
11901,002813,2017-06-02,2017-10-11,up,27.949,48.29,131,72.779
11902,002813,2017-10-11,2017-10-31,down,48.29,35.69,20,-26.092
11903,002813,2017-10-31,2017-12-04,up,35.69,45.0,34,26.086
11904,002813,2017-12-04,2017-12-06,down,45.0,38.4,2,-14.667
9377,002815,2016-10-12,2016-11-11,up,20.959,70.917,30,238.361
9378,002815,2016-11-11,2017-12-05,down,70.917,28.27,389,-60.136
9379,002815,2017-12-05,2017-12-06,up,28.27,28.8,1,1.875
11603,002816,2016-10-25,2016-12-14,up,10.613,68.72,50,547.508
11604,002816,2016-12-14,2017-12-06,down,68.72,19.82,357,-71.158
5031,002817,2016-10-25,2016-11-15,up,16.61,83.21,21,400.963
5032,002817,2016-11-15,2017-12-05,down,83.21,28.98,385,-65.172
5033,002817,2017-12-05,2017-12-06,up,28.98,29.67,1,2.381
8678,002818,2016-11-09,2016-11-24,up,30.632,95.323,15,211.188
8677,002818,2016-11-24,2017-12-06,down,95.323,29.19,377,-69.378
10666,002819,2016-11-11,2016-12-14,up,5.932,59.501,33,903.051
10667,002819,2016-12-14,2017-07-24,down,59.501,23.77,222,-60.051
10668,002819,2017-07-24,2017-09-05,up,23.77,35.2,43,48.086
10669,002819,2017-09-05,2017-12-06,down,35.2,24.6,92,-30.114
11316,002820,2016-11-18,2016-12-05,up,19.767,67.665,17,242.313
11317,002820,2016-12-05,2017-12-05,down,67.665,23.63,365,-65.078
11318,002820,2017-12-05,2017-12-06,up,23.63,24.34,1,3.005
5360,002821,2016-11-18,2017-06-14,up,18.258,76.88,208,321.076
5361,002821,2017-06-14,2017-12-06,down,76.88,55.25,175,-28.135
3986,002822,2016-11-29,2016-12-13,up,6.582,18.963,14,188.104
3987,002822,2016-12-13,2017-12-06,down,18.963,9.64,358,-49.164
10558,002823,2016-11-24,2017-03-23,up,8.542,32.195,119,276.902
10559,002823,2017-03-23,2017-12-05,down,32.195,14.72,257,-54.279
10560,002823,2017-12-05,2017-12-06,up,14.72,15.25,1,3.601
11140,002824,2017-01-12,2017-02-15,up,7.803,40.275,34,416.148
11141,002824,2017-02-15,2017-12-05,down,40.275,17.0,293,-57.79
11142,002824,2017-12-05,2017-12-06,up,17.0,18.0,1,5.882
11491,002825,2016-11-29,2017-02-08,up,12.133,81.818,71,574.343
11492,002825,2017-02-08,2017-12-05,down,81.818,22.33,300,-72.708
11493,002825,2017-12-05,2017-12-06,up,22.33,23.25,1,4.12
11808,002826,2016-12-09,2017-02-28,up,7.25,35.504,81,389.71
11809,002826,2017-02-28,2017-12-06,down,35.504,15.0,281,-57.751
11699,002827,2016-12-09,2017-03-16,up,9.771,37.305,97,281.793
11700,002827,2017-03-16,2017-12-05,down,37.305,16.95,264,-54.564
11701,002827,2017-12-05,2017-12-06,up,16.95,17.52,1,3.363
12001,002828,2016-12-08,2017-03-22,up,14.349,49.755,104,246.749
12002,002828,2017-03-22,2017-12-06,down,49.755,20.75,259,-58.296
9945,002829,2016-12-13,2017-03-23,up,10.567,51.322,100,385.682
9946,002829,2017-03-23,2017-12-06,down,51.322,25.25,258,-50.801
11853,002830,2016-12-13,2017-03-22,up,9.88,40.741,99,312.358
11854,002830,2017-03-22,2017-07-24,down,40.741,17.88,124,-56.113
11855,002830,2017-07-24,2017-11-17,up,17.88,40.0,116,123.714
11856,002830,2017-11-17,2017-12-05,down,40.0,21.02,18,-47.45
11857,002830,2017-12-05,2017-12-06,up,21.02,21.98,1,4.567
698,002831,2016-12-16,2016-12-23,up,43.824,84.719,7,93.316
699,002831,2016-12-23,2017-01-16,down,84.719,53.936,24,-36.335
700,002831,2017-01-16,2017-03-17,up,53.936,80.656,60,49.54
701,002831,2017-03-17,2017-12-04,down,80.656,58.32,262,-27.693
702,002831,2017-12-04,2017-12-05,up,58.32,60.97,1,4.544
703,002831,2017-12-05,2017-12-06,down,60.97,59.99,1,-1.607
6472,002832,2016-12-23,2017-03-27,up,34.402,67.429,94,96.003
6473,002832,2017-03-27,2017-07-18,down,67.429,48.206,113,-28.509
6474,002832,2017-07-18,2017-11-14,up,48.206,64.0,119,32.764
6475,002832,2017-11-14,2017-12-04,down,64.0,55.28,20,-13.625
6476,002832,2017-12-04,2017-12-05,up,55.28,59.79,1,8.158
6477,002832,2017-12-05,2017-12-06,down,59.79,59.01,1,-1.305
5156,002833,2016-12-28,2017-10-30,up,13.296,70.95,306,433.619
5157,002833,2017-10-30,2017-11-29,down,70.95,56.51,30,-20.352
5158,002833,2017-11-29,2017-12-01,up,56.51,60.1,2,6.353
5159,002833,2017-12-01,2017-12-06,down,60.1,59.22,5,-1.464
10168,002835,2016-12-28,2017-03-21,up,7.375,23.575,83,219.661
10169,002835,2017-03-21,2017-12-05,down,23.575,11.08,259,-53.001
10170,002835,2017-12-05,2017-12-06,up,11.08,11.68,1,5.415
11705,002836,2016-12-29,2017-05-17,up,4.84,47.78,139,887.19
11706,002836,2017-05-17,2017-12-06,down,47.78,19.96,203,-58.225
11337,002837,2016-12-29,2017-06-09,up,9.609,34.0,162,253.835
11338,002837,2017-06-09,2017-12-06,down,34.0,22.16,180,-34.824
4433,002838,2017-01-06,2017-03-22,up,12.17,52.345,75,330.115
4434,002838,2017-03-22,2017-07-17,down,52.345,31.55,117,-39.727
4435,002838,2017-07-17,2017-11-09,up,31.55,45.3,115,43.582
4436,002838,2017-11-09,2017-12-06,down,45.3,39.1,27,-13.687
4437,002838,2017-12-06,2017-12-07,up,39.1,39.5,1,1.023
1629,002839,2017-01-24,2017-04-05,up,5.208,30.324,71,482.258
1630,002839,2017-04-05,2017-11-27,down,30.324,9.59,236,-68.375
1631,002839,2017-11-27,2017-12-01,up,9.59,12.17,4,26.903
1632,002839,2017-12-01,2017-12-04,down,12.17,11.13,3,-8.546
1633,002839,2017-12-04,2017-12-05,up,11.13,12.16,1,9.254
1634,002839,2017-12-05,2017-12-06,down,12.16,11.38,1,-6.414
818,002840,2017-01-10,2017-11-22,up,7.831,34.3,316,338.003
819,002840,2017-11-22,2017-11-28,down,34.3,30.94,6,-9.796
820,002840,2017-11-28,2017-12-01,up,30.94,33.75,3,9.082
821,002840,2017-12-01,2017-12-05,down,33.75,32.06,4,-5.007
822,002840,2017-12-05,2017-12-06,up,32.06,33.45,1,4.336
3666,002841,2017-01-19,2017-03-29,up,22.731,104.36,69,359.109
3667,002841,2017-03-29,2017-05-23,down,104.36,60.3,55,-42.219
3668,002841,2017-05-23,2017-11-16,up,60.3,87.49,177,45.091
3669,002841,2017-11-16,2017-11-29,down,87.49,71.75,13,-17.991
3670,002841,2017-11-29,2017-12-01,up,71.75,74.83,2,4.293
3671,002841,2017-12-01,2017-12-05,down,74.83,72.0,4,-3.782
3672,002841,2017-12-05,2017-12-06,up,72.0,73.3,1,1.806
11438,002842,2017-01-19,2017-03-22,up,13.664,66.826,62,389.066
11439,002842,2017-03-22,2017-06-02,down,66.826,32.455,72,-51.434
11440,002842,2017-06-02,2017-09-21,up,32.455,63.7,111,96.272
11441,002842,2017-09-21,2017-12-05,down,63.7,37.5,75,-41.13
11442,002842,2017-12-05,2017-12-06,up,37.5,39.19,1,4.507
11838,002843,2017-01-20,2017-06-06,up,7.915,54.01,137,582.375
11839,002843,2017-06-06,2017-12-05,down,54.01,19.22,182,-64.414
11840,002843,2017-12-05,2017-12-06,up,19.22,21.45,1,11.602
11686,002845,2017-01-25,2017-09-11,up,10.542,47.234,229,348.055
11687,002845,2017-09-11,2017-12-05,down,47.234,26.55,85,-43.79
11688,002845,2017-12-05,2017-12-07,up,26.55,27.8,2,4.708
11014,002846,2017-02-07,2017-06-16,up,6.218,37.308,129,500.0
11015,002846,2017-06-16,2017-08-03,down,37.308,15.551,48,-58.317
11016,002846,2017-08-03,2017-11-20,up,15.551,28.3,109,81.982
11017,002846,2017-11-20,2017-12-05,down,28.3,16.05,15,-43.286
11018,002846,2017-12-05,2017-12-06,up,16.05,17.09,1,6.48
9664,002847,2017-02-08,2017-05-17,up,11.908,60.45,98,407.642
9665,002847,2017-05-17,2017-12-05,down,60.45,26.02,202,-56.956
9666,002847,2017-12-05,2017-12-06,up,26.02,26.75,1,2.806
11657,002848,2017-02-13,2017-03-08,up,7.556,39.505,23,422.83
11658,002848,2017-03-08,2017-12-05,down,39.505,13.82,272,-65.017
11659,002848,2017-12-05,2017-12-07,up,13.82,14.94,2,8.104
5960,002849,2017-02-17,2017-03-21,up,14.457,68.384,32,373.017
5961,002849,2017-03-21,2017-12-05,down,68.384,26.99,259,-60.532
5962,002849,2017-12-05,2017-12-06,up,26.99,28.38,1,5.15
11208,002850,2017-03-02,2017-03-17,up,44.955,145.13,15,222.834
11209,002850,2017-03-17,2017-12-06,down,145.13,61.14,264,-57.872
10822,002851,2017-03-06,2017-03-28,up,16.06,80.5,22,401.245
10823,002851,2017-03-28,2017-08-10,down,80.5,32.76,135,-59.304
10824,002851,2017-08-10,2017-09-12,up,32.76,47.0,33,43.468
10825,002851,2017-09-12,2017-12-05,down,47.0,34.66,84,-26.255
10826,002851,2017-12-05,2017-12-06,up,34.66,36.33,1,4.818
10827,002851,2017-12-06,2017-12-07,down,36.33,35.81,1,-1.431
3660,002852,2017-03-10,2017-03-23,up,33.21,93.967,13,182.948
3659,002852,2017-03-23,2017-12-06,down,93.967,32.8,258,-65.094
4576,002853,2017-03-10,2017-09-07,up,14.855,58.58,181,294.345
4577,002853,2017-09-07,2017-11-23,down,58.58,30.1,77,-48.617
4578,002853,2017-11-23,2017-11-28,up,30.1,36.86,5,22.458
4579,002853,2017-11-28,2017-12-06,down,36.86,31.8,8,-13.728
8886,002855,2017-03-21,2017-04-10,up,7.85,29.57,20,276.688
8887,002855,2017-04-10,2017-12-06,down,29.57,12.0,240,-59.418
8888,002855,2017-12-06,2017-12-07,up,12.0,12.41,1,3.417
6567,002856,2017-03-20,2017-11-28,up,13.93,46.36,253,232.807
6568,002856,2017-11-28,2017-12-04,down,46.36,40.5,6,-12.64
6569,002856,2017-12-04,2017-12-07,up,40.5,44.0,3,8.642
11824,002857,2017-03-23,2017-04-19,up,12.249,43.76,27,257.254
11825,002857,2017-04-19,2017-12-06,down,43.76,28.37,231,-35.169
9437,002858,2017-03-24,2017-05-05,up,12.8,83.37,42,551.328
9438,002858,2017-05-05,2017-12-05,down,83.37,37.0,214,-55.62
9439,002858,2017-12-05,2017-12-06,up,37.0,38.8,1,4.865
9440,002858,2017-12-06,2017-12-07,down,38.8,38.2,1,-1.546
11575,002859,2017-04-07,2017-09-11,up,14.258,49.414,157,246.57
11576,002859,2017-09-11,2017-11-20,down,49.414,33.01,70,-33.197
11577,002859,2017-11-20,2017-12-04,up,33.01,39.13,14,18.54
11578,002859,2017-12-04,2017-12-06,down,39.13,35.5,2,-9.277
11297,002860,2017-04-12,2017-11-14,up,26.15,64.55,216,146.845
11298,002860,2017-11-14,2017-12-05,down,64.55,40.11,21,-37.862
11299,002860,2017-12-05,2017-12-07,up,40.11,41.56,2,3.615
10367,002861,2017-04-13,2017-04-26,up,20.383,47.049,13,130.825
10368,002861,2017-04-26,2017-12-05,down,47.049,24.9,223,-47.076
10369,002861,2017-12-05,2017-12-06,up,24.9,25.77,1,3.494
6926,002862,2017-04-11,2017-04-27,up,14.74,42.94,16,191.316
6927,002862,2017-04-27,2017-08-14,down,42.94,25.74,109,-40.056
6928,002862,2017-08-14,2017-10-13,up,25.74,37.3,60,44.911
6929,002862,2017-10-13,2017-12-06,down,37.3,27.71,54,-25.71
6930,002862,2017-12-06,2017-12-07,up,27.71,28.29,1,2.093
1128,002863,2017-04-18,2017-05-05,up,6.58,24.77,17,276.444
1129,002863,2017-05-05,2017-11-20,down,24.77,13.22,199,-46.629
1130,002863,2017-11-20,2017-12-06,up,13.22,15.18,16,14.826
1131,002863,2017-12-06,2017-12-07,down,15.18,14.99,1,-1.252
761,002865,2017-04-25,2017-05-15,up,10.839,41.721,20,284.916
762,002865,2017-05-15,2017-12-06,down,41.721,20.5,205,-50.864
8986,002866,2017-04-26,2017-05-17,up,16.049,38.377,21,139.124
8987,002866,2017-05-17,2017-07-24,down,38.377,25.402,68,-33.809
8988,002866,2017-07-24,2017-11-30,up,25.402,37.75,129,48.61
8989,002866,2017-11-30,2017-12-05,down,37.75,34.0,5,-9.934
8990,002866,2017-12-05,2017-12-06,up,34.0,35.64,1,4.824
8060,002867,2017-04-27,2017-05-05,up,23.405,45.136,8,92.848
8061,002867,2017-05-05,2017-11-20,down,45.136,25.53,199,-43.438
8062,002867,2017-11-20,2017-11-23,up,25.53,28.47,3,11.516
8063,002867,2017-11-23,2017-12-05,down,28.47,25.8,12,-9.378
8064,002867,2017-12-05,2017-12-06,up,25.8,26.39,1,2.287
9250,002868,2017-05-03,2017-05-15,up,18.081,45.57,12,152.033
9251,002868,2017-05-15,2017-12-05,down,45.57,22.58,204,-50.45
9252,002868,2017-12-05,2017-12-06,up,22.58,23.26,1,3.012
10640,002869,2017-05-15,2017-05-31,up,26.029,54.725,16,110.246
10641,002869,2017-05-31,2017-12-05,down,54.725,29.62,188,-45.875
10642,002869,2017-12-05,2017-12-06,up,29.62,30.52,1,3.038
10728,002870,2017-05-15,2017-05-22,up,24.53,47.4,7,93.233
10729,002870,2017-05-22,2017-12-06,down,47.4,24.91,198,-47.447
10730,002870,2017-12-06,2017-12-07,up,24.91,25.41,1,2.007
11593,002871,2017-05-11,2017-05-31,up,20.32,58.22,20,186.516
11594,002871,2017-05-31,2017-12-06,down,58.22,31.71,189,-45.534
11595,002871,2017-12-06,2017-12-07,up,31.71,32.89,1,3.721
7746,002872,2017-05-19,2017-05-31,up,26.84,52.77,12,96.61
7747,002872,2017-05-31,2017-12-05,down,52.77,29.24,188,-44.59
7748,002872,2017-12-05,2017-12-07,up,29.24,30.09,2,2.907
7881,002873,2017-05-19,2017-10-30,up,22.09,53.53,164,142.327
7882,002873,2017-10-30,2017-12-05,down,53.53,39.02,36,-27.106
7883,002873,2017-12-05,2017-12-07,up,39.02,40.88,2,4.767
6922,002875,2017-06-01,2017-06-12,up,22.53,47.89,11,112.561
6923,002875,2017-06-12,2017-12-05,down,47.89,26.7,176,-44.247
6924,002875,2017-12-05,2017-12-06,up,26.7,27.49,1,2.959
6925,002875,2017-12-06,2017-12-07,down,27.49,27.04,1,-1.637
11394,002876,2017-05-25,2017-11-01,up,22.94,89.37,160,289.582
11395,002876,2017-11-01,2017-12-05,down,89.37,59.6,34,-33.311
11396,002876,2017-12-05,2017-12-07,up,59.6,62.63,2,5.084
11082,002877,2017-06-05,2017-11-07,up,10.08,35.89,155,256.052
11083,002877,2017-11-07,2017-12-05,down,35.89,21.7,28,-39.537
11084,002877,2017-12-05,2017-12-07,up,21.7,22.44,2,3.41
11067,002878,2017-06-06,2017-11-14,up,17.38,53.62,161,208.516
11068,002878,2017-11-14,2017-12-05,down,53.62,32.2,21,-39.948
11069,002878,2017-12-05,2017-12-07,up,32.2,34.67,2,7.671
5579,002879,2017-07-07,2017-12-07,up,23.78,62.36,153,162.237
8087,002880,2017-06-16,2017-07-03,up,33.14,81.68,17,146.47
8088,002880,2017-07-03,2017-12-06,down,81.68,51.93,156,-36.423
8089,002880,2017-12-06,2017-12-07,up,51.93,53.1,1,2.253
4181,002881,2017-06-22,2017-10-10,up,11.83,41.8,110,253.339
4182,002881,2017-10-10,2017-12-05,down,41.8,25.47,56,-39.067
4183,002881,2017-12-05,2017-12-07,up,25.47,29.49,2,15.783
8182,002882,2017-07-17,2017-08-29,up,7.44,20.33,43,173.253
8183,002882,2017-08-29,2017-12-05,down,20.33,13.23,98,-34.924
8184,002882,2017-12-05,2017-12-06,up,13.23,13.66,1,3.25
8185,002882,2017-12-06,2017-12-07,down,13.66,13.45,1,-1.537
10561,002883,2017-06-20,2017-11-14,up,18.8,62.99,147,235.053
10562,002883,2017-11-14,2017-12-05,down,62.99,40.35,21,-35.942
10563,002883,2017-12-05,2017-12-06,up,40.35,42.28,1,4.783
10564,002883,2017-12-06,2017-12-07,down,42.28,41.64,1,-1.514
11202,002884,2017-07-11,2017-11-15,up,34.93,68.8,127,96.965
11203,002884,2017-11-15,2017-12-05,down,68.8,50.6,20,-26.453
11204,002884,2017-12-05,2017-12-07,up,50.6,52.25,2,3.261
10148,002885,2017-06-27,2017-10-10,up,18.64,48.68,105,161.159
10149,002885,2017-10-10,2017-12-05,down,48.68,32.51,56,-33.217
10150,002885,2017-12-05,2017-12-07,up,32.51,33.67,2,3.568
97,002886,2017-06-27,2017-11-10,up,15.89,47.54,136,199.182
98,002886,2017-11-10,2017-11-28,down,47.54,32.62,18,-31.384
99,002886,2017-11-28,2017-12-07,up,32.62,40.11,9,22.961
11972,002887,2017-08-01,2017-11-20,up,55.45,105.0,111,89.36
11973,002887,2017-11-20,2017-12-06,down,105.0,77.99,16,-25.724
11974,002887,2017-12-06,2017-12-07,up,77.99,80.8,1,3.603
11167,002888,2017-07-21,2017-08-29,up,10.76,41.3,39,283.829
11168,002888,2017-08-29,2017-12-06,down,41.3,24.65,99,-40.315
11169,002888,2017-12-06,2017-12-07,up,24.65,25.47,1,3.327
11458,002889,2017-07-31,2017-10-23,up,15.53,44.65,84,187.508
11459,002889,2017-10-23,2017-12-06,down,44.65,26.0,44,-41.769
11460,002889,2017-12-06,2017-12-07,up,26.0,27.02,1,3.923
8725,002890,2017-08-02,2017-08-29,up,15.31,46.6,27,204.376
8726,002890,2017-08-29,2017-12-05,down,46.6,30.51,98,-34.528
8727,002890,2017-12-05,2017-12-07,up,30.51,31.95,2,4.72
7710,002891,2017-08-21,2017-09-05,up,18.55,50.2,15,170.62
7711,002891,2017-09-05,2017-12-06,down,50.2,33.4,92,-33.466
7712,002891,2017-12-06,2017-12-07,up,33.4,35.58,1,6.527
9488,002892,2017-08-17,2017-09-04,up,21.07,65.59,18,211.296
9489,002892,2017-09-04,2017-12-05,down,65.59,31.2,92,-52.432
9490,002892,2017-12-05,2017-12-07,up,31.2,33.16,2,6.282
10,002895,2017-08-25,2017-09-26,up,8.44,43.0,32,409.479
11,002895,2017-09-26,2017-11-20,down,43.0,19.89,55,-53.744
12,002895,2017-11-20,2017-12-07,up,19.89,28.07,17,41.126
11550,002896,2017-08-29,2017-11-15,up,15.51,60.75,78,291.683
11551,002896,2017-11-15,2017-12-06,down,60.75,38.45,21,-36.708
11552,002896,2017-12-06,2017-12-07,up,38.45,41.94,1,9.077
599,600000,2016-01-04,2016-01-28,down,12.262,10.652,24,-13.13
600,600000,2016-01-28,2017-07-17,up,10.652,14.02,536,31.618
601,600000,2017-07-17,2017-11-16,down,14.02,12.38,122,-11.698
602,600000,2017-11-16,2017-11-22,up,12.38,13.44,6,8.562
603,600000,2017-11-22,2017-11-30,down,13.44,12.8,8,-4.762
604,600000,2017-11-30,2017-12-05,up,12.8,13.27,5,3.672
605,600000,2017-12-05,2017-12-06,down,13.27,12.96,1,-2.336
1430,600004,2016-01-04,2016-02-29,down,9.433,7.365,56,-21.923
1431,600004,2016-02-29,2017-11-22,up,7.365,15.85,632,115.207
1432,600004,2017-11-22,2017-12-06,down,15.85,14.03,14,-11.483
5716,600006,2016-01-04,2016-02-15,down,8.766,5.55,42,-36.687
5715,600006,2016-02-15,2016-07-07,up,5.55,9.77,143,76.036
5714,600006,2016-07-07,2017-05-24,down,9.77,5.402,321,-44.708
5717,600006,2017-05-24,2017-10-09,up,5.402,7.48,138,38.467
5718,600006,2017-10-09,2017-11-24,down,7.48,5.6,46,-25.134
5719,600006,2017-11-24,2017-12-01,up,5.6,6.07,7,8.393
5720,600006,2017-12-01,2017-12-05,down,6.07,5.67,4,-6.59
5721,600006,2017-12-05,2017-12-06,up,5.67,5.77,1,1.764
3110,600007,2016-01-04,2016-01-14,down,18.353,12.719,10,-30.698
3111,600007,2016-01-14,2016-08-15,up,12.719,23.613,214,85.651
3112,600007,2016-08-15,2016-12-21,down,23.613,16.172,128,-31.512
3113,600007,2016-12-21,2017-04-11,up,16.172,21.09,111,30.411
3114,600007,2017-04-11,2017-11-17,down,21.09,16.4,220,-22.238
3115,600007,2017-11-17,2017-11-22,up,16.4,17.7,5,7.927
3116,600007,2017-11-22,2017-12-01,down,17.7,16.73,9,-5.48
3117,600007,2017-12-01,2017-12-04,up,16.73,17.42,3,4.124
3118,600007,2017-12-04,2017-12-06,down,17.42,17.05,2,-2.124
5251,600008,2016-01-04,2016-01-28,down,4.985,3.173,24,-36.349
5252,600008,2016-01-28,2017-05-17,up,3.173,8.345,475,163.0
5253,600008,2017-05-17,2017-12-05,down,8.345,5.11,202,-38.766
5254,600008,2017-12-05,2017-12-06,up,5.11,5.18,1,1.37
143,600009,2016-01-04,2016-01-05,down,28.759,26.793,1,-6.836
142,600009,2016-01-05,2016-01-06,up,26.793,28.808,1,7.521
141,600009,2016-01-06,2016-02-01,down,28.808,24.359,26,-15.444
144,600009,2016-02-01,2017-11-21,up,24.359,47.38,659,94.507
145,600009,2017-11-21,2017-11-30,down,47.38,41.21,9,-13.022
146,600009,2017-11-30,2017-12-05,up,41.21,43.46,5,5.46
147,600009,2017-12-05,2017-12-06,down,43.46,41.97,1,-3.428
9194,600010,2016-01-04,2016-01-05,down,2.598,2.233,1,-14.049
9193,600010,2016-01-05,2016-01-06,up,2.233,2.62,1,17.331
9192,600010,2016-01-06,2016-01-28,down,2.62,1.904,22,-27.328
9195,600010,2016-01-28,2017-08-04,up,1.904,3.17,554,66.492
9196,600010,2017-08-04,2017-11-20,down,3.17,2.47,108,-22.082
9197,600010,2017-11-20,2017-12-04,up,2.47,2.67,14,8.097
9198,600010,2017-12-04,2017-12-06,down,2.67,2.55,2,-4.494
1529,600011,2016-01-04,2016-02-15,down,7.912,5.95,42,-24.798
1530,600011,2016-02-15,2017-06-05,up,5.95,8.046,476,35.227
1531,600011,2017-06-05,2017-11-29,down,8.046,6.28,177,-21.949
1532,600011,2017-11-29,2017-12-04,up,6.28,6.5,5,3.503
1533,600011,2017-12-04,2017-12-05,down,6.5,6.38,1,-1.846
1534,600011,2017-12-05,2017-12-06,up,6.38,6.49,1,1.724
9653,600012,2016-01-04,2016-01-27,down,13.021,8.61,23,-33.876
9654,600012,2016-01-27,2016-11-22,up,8.61,18.854,300,118.978
9655,600012,2016-11-22,2017-05-11,down,18.854,11.931,170,-36.719
9656,600012,2017-05-11,2017-11-13,up,11.931,14.32,186,20.023
9657,600012,2017-11-13,2017-12-06,down,14.32,12.72,23,-11.173
606,600015,2016-01-04,2016-02-29,down,9.522,7.126,56,-25.163
607,600015,2016-02-29,2017-07-17,up,7.126,10.64,504,49.312
608,600015,2017-07-17,2017-11-03,down,10.64,8.91,109,-16.259
609,600015,2017-11-03,2017-11-22,up,8.91,9.54,19,7.071
610,600015,2017-11-22,2017-11-29,down,9.54,9.15,7,-4.088
611,600015,2017-11-29,2017-12-05,up,9.15,9.52,6,4.044
612,600015,2017-12-05,2017-12-06,down,9.52,9.39,1,-1.366
489,600016,2016-01-04,2016-02-25,down,8.882,7.589,52,-14.558
488,600016,2016-02-25,2016-12-14,up,7.589,9.651,293,27.171
487,600016,2016-12-14,2017-05-05,down,9.651,7.323,142,-24.122
490,600016,2017-05-05,2017-11-23,up,7.323,9.44,202,28.909
491,600016,2017-11-23,2017-12-01,down,9.44,8.68,8,-8.051
492,600016,2017-12-01,2017-12-05,up,8.68,9.1,4,4.839
493,600016,2017-12-05,2017-12-06,down,9.1,8.87,1,-2.527
4065,600017,2016-01-04,2017-01-16,down,6.585,3.821,378,-41.974
4066,600017,2017-01-16,2017-03-30,up,3.821,4.919,73,28.736
4067,600017,2017-03-30,2017-11-20,down,4.919,3.85,235,-21.732
4068,600017,2017-11-20,2017-11-21,up,3.85,4.01,1,4.156
4069,600017,2017-11-21,2017-11-24,down,4.01,3.85,3,-3.99
4070,600017,2017-11-24,2017-11-27,up,3.85,3.97,3,3.117
4071,600017,2017-11-27,2017-12-05,down,3.97,3.86,8,-2.771
4072,600017,2017-12-05,2017-12-06,up,3.86,3.9,1,1.036
557,600018,2016-01-04,2016-01-29,down,6.167,4.251,25,-31.069
558,600018,2016-01-29,2017-10-31,up,4.251,8.84,641,107.951
559,600018,2017-10-31,2017-11-23,down,8.84,7.3,23,-17.421
560,600018,2017-11-23,2017-12-05,up,7.3,7.68,12,5.205
561,600018,2017-12-05,2017-12-06,down,7.68,7.55,1,-1.693
2353,600019,2016-01-04,2016-01-05,down,5.378,4.928,1,-8.367
2352,600019,2016-01-05,2016-01-14,up,4.928,5.885,9,19.42
2351,600019,2016-01-14,2016-02-03,down,5.885,4.555,20,-22.6
2354,600019,2016-02-03,2017-11-30,up,4.555,9.53,666,109.221
2355,600019,2017-11-30,2017-12-06,down,9.53,8.5,6,-10.808
5318,600020,2016-01-04,2016-06-24,down,6.518,4.08,172,-37.404
5319,600020,2016-06-24,2017-07-27,up,4.08,6.69,398,63.971
5320,600020,2017-07-27,2017-12-05,down,6.69,4.91,131,-26.607
